,subject,time,state
1664,151,3,0
1665,151,4,1
1666,151,5,0
1667,151,6,1
1668,151,7,1
1669,151,8,0
1670,151,9,1
1671,151,10,0
1672,152,0,0
1673,152,1,1
1674,152,2,0
1675,152,3,1
1676,152,4,2
1677,152,5,1
1678,152,6,2
1679,152,7,1
1680,152,8,0
1681,152,9,1
1682,152,10,2
1683,153,0,0
1684,153,1,1
1685,153,2,0
1686,153,3,1
1687,153,4,2
1688,153,5,1
1689,153,6,2
1690,153,7,1
1691,153,8,2
1692,153,9,1
1693,153,10,2
1694,154,0,0
1695,154,1,0
1696,154,2,0
1697,154,3,0
1698,154,4,0
1699,154,5,0
1700,154,6,0
1701,154,7,0
1702,154,8,0
1703,154,9,0
1704,154,10,0
1705,155,0,0
1706,155,1,1
1707,155,2,1
1708,155,3,1
1709,155,4,1
1710,155,5,1
1711,155,6,0
1712,155,7,1
1713,155,8,1
1714,155,9,1
1715,155,10,1
1716,156,0,0
1717,156,1,0
1718,156,2,0
1719,156,3,0
1720,156,4,0
1721,156,5,0
1722,156,6,0
1723,156,7,0
1724,156,8,0
1725,156,9,0
1726,156,10,0
1727,157,0,0
1728,157,1,1
1729,157,2,1
1730,157,3,0
1731,157,4,1
1732,157,5,0
1733,157,6,1
1734,157,7,0
1735,157,8,1
1736,157,9,0
1737,157,10,1
1738,158,0,0
1739,158,1,1
1740,158,2,0
1741,158,3,1
1742,158,4,0
1743,158,5,1
1744,158,6,0
1745,158,7,1
1746,158,8,0
1747,158,9,1
1748,158,10,0
1749,159,0,0
1750,159,1,0
1751,159,2,0
1752,159,3,0
1753,159,4,0
1754,159,5,0
1755,159,6,0
1756,159,7,0
1757,159,8,0
1758,159,9,0
1759,159,10,0
1760,160,0,0
1761,160,1,0
1762,160,2,0
1763,160,3,0
1764,160,4,0
1765,160,5,0
1766,160,6,0
1767,160,7,0
1768,160,8,0
1769,160,9,0
1770,160,10,0
1771,161,0,0
1772,161,1,0
1773,161,2,0
1774,161,3,0
1775,161,4,0
1776,161,5,0
1777,161,6,0
1778,161,7,0
1779,161,8,0
1780,161,9,0
1781,161,10,0
1782,162,0,0
1783,162,1,0
1784,162,2,0
1785,162,3,0
1786,162,4,1
1787,162,5,1
1788,162,6,0
1789,162,7,0
1790,162,8,1
1791,162,9,1
1792,162,10,1
1793,163,0,0
1794,163,1,0
1795,163,2,0
1796,163,3,0
1797,163,4,0
1798,163,5,0
1799,163,6,0
1800,163,7,0
1801,163,8,0
1802,163,9,0
1803,163,10,0
1804,164,0,0
1805,164,1,1
1806,164,2,1
1807,164,3,0
1808,164,4,1
1809,164,5,1
1810,164,6,1
1811,164,7,1
1812,164,8,1
1813,164,9,0
1814,164,10,1
1815,165,0,0
1816,165,1,0
1817,165,2,0
1818,165,3,0
1819,165,4,0
1820,165,5,0
1821,165,6,0
1822,165,7,0
1823,165,8,0
1824,165,9,0
1825,165,10,0
1826,166,0,0
1827,166,1,0
1828,166,2,1
1829,166,3,0
1830,166,4,0
1831,166,5,0
1832,166,6,0
1833,166,7,0
1834,166,8,0
1835,166,9,1
1836,166,10,0
1837,167,0,0
1838,167,1,0
1839,167,2,0
1840,167,3,0
1841,167,4,0
1842,167,5,0
1843,167,6,0
1844,167,7,0
1845,167,8,0
1846,167,9,0
1847,167,10,0
1848,168,0,0
1849,168,1,0
1850,168,2,0
1851,168,3,0
1852,168,4,0
1853,168,5,0
1854,168,6,0
1855,168,7,0
1856,168,8,0
1857,168,9,0
1858,168,10,0
1859,169,0,0
1860,169,1,1
1861,169,2,1
1862,169,3,0
1863,169,4,1
1864,169,5,0
1865,169,6,0
1866,169,7,0
1867,169,8,0
1868,169,9,1
1869,169,10,0
1870,170,0,0
1871,170,1,1
1872,170,2,0
1873,170,3,1
1874,170,4,0
1875,170,5,1
1876,170,6,0
1877,170,7,0
1878,170,8,1
1879,170,9,0
1880,170,10,1
1881,171,0,0
1882,171,1,1
1883,171,2,0
1884,171,3,1
1885,171,4,0
1886,171,5,1
1887,171,6,1
1888,171,7,0
1889,171,8,1
1890,171,9,0
1891,171,10,1
1892,172,0,0
1893,172,1,1
1894,172,2,0
1895,172,3,1
1896,172,4,1
1897,172,5,1
1898,172,6,0
1899,172,7,1
1900,172,8,1
1901,172,9,0
1902,172,10,1
1903,173,0,0
1904,173,1,0
1905,173,2,0
1906,173,3,0
1907,173,4,0
1908,173,5,0
1909,173,6,0
1910,173,7,0
1911,173,8,0
1912,173,9,0
1913,173,10,0
1914,174,0,0
1915,174,1,1
1916,174,2,0
1917,174,3,1
1918,174,4,0
1919,174,5,1
1920,174,6,0
1921,174,7,1
1922,174,8,0
1923,174,9,1
1924,174,10,0
1925,175,0,0
1926,175,1,0
1927,175,2,0
1928,175,3,0
1929,175,4,0
1930,175,5,0
1931,175,6,0
1932,175,7,0
1933,175,8,0
1934,175,9,0
1935,175,10,0
1936,176,0,0
1937,176,1,0
1938,176,2,0
1939,176,3,0
1940,176,4,0
1941,176,5,0
1942,176,6,0
1943,176,7,0
1944,176,8,0
1945,176,9,0
1946,176,10,0
1947,177,0,0
1948,177,1,0
1949,177,2,0
1950,177,3,1
1951,177,4,1
1952,177,5,0
1953,177,6,1
1954,177,7,0
1955,177,8,1
1956,177,9,2
1957,177,10,1
1958,178,0,0
1959,178,1,1
1960,178,2,0
1961,178,3,1
1962,178,4,1
1963,178,5,1
1964,178,6,0
1965,178,7,1
1966,178,8,0
1967,178,9,1
1968,178,10,0
1969,179,0,0
1970,179,1,1
1971,179,2,1
1972,179,3,1
1973,179,4,1
1974,179,5,0
1975,179,6,1
1976,179,7,1
1977,179,8,1
1978,179,9,0
1979,179,10,1
1980,180,0,0
1981,180,1,1
1982,180,2,0
1983,180,3,1
1984,180,4,0
1985,180,5,1
1986,180,6,1
1987,180,7,0
1988,180,8,1
1989,180,9,0
1990,180,10,1
1991,181,0,0
1992,181,1,0
1993,181,2,0
1994,181,3,0
1995,181,4,0
1996,181,5,0
1997,181,6,0
1998,181,7,0
1999,181,8,0
2000,181,9,0
2001,181,10,0
2002,182,0,0
2003,182,1,0
2004,182,2,0
2005,182,3,0
2006,182,4,0
2007,182,5,0
2008,182,6,1
2009,182,7,0
2010,182,8,1
2011,182,9,0
2012,182,10,0
2013,183,0,0
2014,183,1,0
2015,183,2,0
2016,183,3,1
2017,183,4,0
2018,183,5,0
2019,183,6,0
2020,183,7,0
2021,183,8,0
2022,183,9,0
2023,183,10,0
2024,184,0,0
2025,184,1,0
2026,184,2,0
2027,184,3,0
2028,184,4,1
2029,184,5,2
2030,184,6,1
2031,184,7,2
2032,184,8,1
2033,184,9,2
2034,184,10,1
2035,185,0,0
2036,185,1,1
2037,185,2,1
2038,185,3,0
2039,185,4,1
2040,185,5,1
2041,185,6,1
2042,185,7,1
2043,185,8,1
2044,185,9,0
2045,185,10,1
2046,186,0,0
2047,186,1,1
2048,186,2,0
2049,186,3,1
2050,186,4,0
2051,186,5,1
2052,186,6,0
2053,186,7,1
2054,186,8,0
2055,186,9,1
2056,186,10,0
2057,187,0,0
2058,187,1,0
2059,187,2,0
2060,187,3,0
2061,187,4,0
2062,187,5,0
2063,187,6,1
2064,187,7,1
2065,187,8,0
2066,187,9,1
2067,187,10,0
2068,188,0,0
2069,188,1,0
2070,188,2,0
2071,188,3,0
2072,188,4,0
2073,188,5,0
2074,188,6,0
2075,188,7,0
2076,188,8,0
2077,188,9,0
2078,188,10,0
2079,189,0,0
2080,189,1,0
2081,189,2,0
2082,189,3,0
2083,189,4,0
2084,189,5,0
2085,189,6,0
2086,189,7,0
2087,189,8,0
2088,189,9,0
2089,189,10,0
2090,190,0,0
2091,190,1,0
2092,190,2,0
2093,190,3,0
2094,190,4,0
2095,190,5,0
2096,190,6,0
2097,190,7,0
2098,190,8,0
2099,190,9,0
2100,190,10,0
2101,191,0,0
2102,191,1,0
2103,191,2,0
2104,191,3,0
2105,191,4,0
2106,191,5,0
2107,191,6,0
2108,191,7,0
2109,191,8,0
2110,191,9,0
2111,191,10,0
2112,192,0,0
2113,192,1,1
2114,192,2,0
2115,192,3,1
2116,192,4,0
2117,192,5,1
2118,192,6,0
2119,192,7,1
2120,192,8,0
2121,192,9,1
2122,192,10,0
2123,193,0,0
2124,193,1,0
2125,193,2,0
2126,193,3,0
2127,193,4,0
2128,193,5,0
2129,193,6,0
2130,193,7,0
2131,193,8,0
2132,193,9,0
2133,193,10,0
2134,194,0,0
2135,194,1,0
2136,194,2,0
2137,194,3,0
2138,194,4,0
2139,194,5,0
2140,194,6,1
2141,194,7,0
2142,194,8,0
2143,194,9,0
2144,194,10,0
2145,195,0,0
2146,195,1,1
2147,195,2,0
2148,195,3,1
2149,195,4,0
2150,195,5,1
2151,195,6,0
2152,195,7,1
2153,195,8,0
2154,195,9,1
2155,195,10,0
2156,196,0,0
2157,196,1,1
2158,196,2,0
2159,196,3,1
2160,196,4,0
2161,196,5,1
2162,196,6,0
2163,196,7,0
2164,196,8,1
2165,196,9,0
2166,196,10,1
2167,197,0,0
2168,197,1,1
2169,197,2,1
2170,197,3,1
2171,197,4,0
2172,197,5,0
2173,197,6,0
2174,197,7,0
2175,197,8,0
2176,197,9,0
2177,197,10,1
2178,198,0,0
2179,198,1,0
2180,198,2,0
2181,198,3,0
2182,198,4,0
2183,198,5,0
2184,198,6,0
2185,198,7,0
2186,198,8,0
2187,198,9,0
2188,198,10,0
2189,199,0,0
2190,199,1,0
2191,199,2,0
2192,199,3,0
2193,199,4,0
2194,199,5,0
2195,199,6,0
2196,199,7,0
2197,199,8,0
2198,199,9,0
2199,199,10,0
2200,200,0,0
2201,200,1,0
2202,200,2,0
2203,200,3,0
2204,200,4,0
2205,200,5,0
2206,200,6,0
2207,200,7,0
2208,200,8,0
2209,200,9,0
2210,200,10,0
2211,201,0,0
2212,201,1,0
2213,201,2,0
2214,201,3,0
2215,201,4,0
2216,201,5,0
2217,201,6,0
2218,201,7,1
2219,201,8,0
2220,201,9,0
2221,201,10,0
2222,202,0,0
2223,202,1,0
2224,202,2,0
2225,202,3,0
2226,202,4,0
2227,202,5,0
2228,202,6,0
2229,202,7,0
2230,202,8,0
2231,202,9,0
2232,202,10,0
2233,203,0,0
2234,203,1,0
2235,203,2,0
2236,203,3,0
2237,203,4,0
2238,203,5,0
2239,203,6,0
2240,203,7,0
2241,203,8,0
2242,203,9,0
2243,203,10,0
2244,204,0,0
2245,204,1,0
2246,204,2,0
2247,204,3,0
2248,204,4,0
2249,204,5,0
2250,204,6,0
2251,204,7,0
2252,204,8,0
2253,204,9,0
2254,204,10,0
2255,205,0,0
2256,205,1,0
2257,205,2,0
2258,205,3,0
2259,205,4,0
2260,205,5,0
2261,205,6,0
2262,205,7,0
2263,205,8,0
2264,205,9,0
2265,205,10,0
2266,206,0,0
2267,206,1,1
2268,206,2,0
2269,206,3,0
2270,206,4,0
2271,206,5,0
2272,206,6,1
2273,206,7,0
2274,206,8,0
2275,206,9,0
2276,206,10,0
2277,207,0,0
2278,207,1,0
2279,207,2,0
2280,207,3,0
2281,207,4,0
2282,207,5,0
2283,207,6,0
2284,207,7,0
2285,207,8,0
2286,207,9,0
2287,207,10,0
2288,208,0,0
2289,208,1,0
2290,208,2,0
2291,208,3,0
2292,208,4,0
2293,208,5,0
2294,208,6,0
2295,208,7,0
2296,208,8,0
2297,208,9,0
2298,208,10,0
2299,209,0,0
2300,209,1,1
2301,209,2,1
2302,209,3,0
2303,209,4,1
2304,209,5,0
2305,209,6,1
2306,209,7,0
2307,209,8,0
2308,209,9,0
2309,209,10,1
2310,210,0,0
2311,210,1,0
2312,210,2,0
2313,210,3,0
2314,210,4,0
2315,210,5,0
2316,210,6,0
2317,210,7,0
2318,210,8,0
2319,210,9,0
2320,210,10,0
2321,211,0,0
2322,211,1,0
2323,211,2,0
2324,211,3,0
2325,211,4,0
2326,211,5,0
2327,211,6,0
2328,211,7,0
2329,211,8,0
2330,211,9,0
2331,211,10,0
2332,212,0,0
2333,212,1,1
2334,212,2,1
2335,212,3,0
2336,212,4,1
2337,212,5,0
2338,212,6,0
2339,212,7,0
2340,212,8,0
2341,212,9,0
2342,212,10,1
2343,213,0,0
2344,213,1,0
2345,213,2,0
2346,213,3,0
2347,213,4,0
2348,213,5,0
2349,213,6,0
2350,213,7,0
2351,213,8,0
2352,213,9,0
2353,213,10,0
2354,214,0,0
2355,214,1,1
2356,214,2,2
2357,214,3,1
2358,214,4,0
2359,214,5,0
2360,214,6,0
2361,214,7,0
2362,214,8,0
2363,214,9,0
2364,214,10,0
2365,215,0,0
2366,215,1,1
2367,215,2,1
2368,215,3,1
2369,215,4,1
2370,215,5,1
2371,215,6,1
2372,215,7,1
2373,215,8,1
2374,215,9,2
2375,215,10,1
2376,216,0,0
2377,216,1,0
2378,216,2,0
2379,216,3,0
2380,216,4,0
2381,216,5,0
2382,216,6,0
2383,216,7,0
2384,216,8,0
2385,216,9,0
2386,216,10,0
2387,217,0,0
2388,217,1,0
2389,217,2,0
2390,217,3,0
2391,217,4,0
2392,217,5,0
2393,217,6,0
2394,217,7,0
2395,217,8,0
2396,217,9,0
2397,217,10,0
2398,218,0,0
2399,218,1,0
2400,218,2,1
2401,218,3,0
2402,218,4,1
2403,218,5,0
2404,218,6,0
2405,218,7,0
2406,218,8,0
2407,218,9,1
2408,218,10,0
2409,219,0,0
2410,219,1,0
2411,219,2,1
2412,219,3,0
2413,219,4,1
2414,219,5,0
2415,219,6,1
2416,219,7,0
2417,219,8,0
2418,219,9,1
2419,219,10,0
2420,220,0,0
2421,220,1,0
2422,220,2,0
2423,220,3,0
2424,220,4,1
2425,220,5,0
2426,220,6,0
2427,220,7,0
2428,220,8,0
2429,220,9,0
2430,220,10,0
2431,221,0,0
2432,221,1,1
2433,221,2,0
2434,221,3,1
2435,221,4,0
2436,221,5,0
2437,221,6,1
2438,221,7,0
2439,221,8,0
2440,221,9,0
2441,221,10,0
2442,222,0,0
2443,222,1,0
2444,222,2,0
2445,222,3,0
2446,222,4,0
2447,222,5,0
2448,222,6,0
2449,222,7,0
2450,222,8,0
2451,222,9,0
2452,222,10,0
2453,223,0,0
2454,223,1,0
2455,223,2,0
2456,223,3,0
2457,223,4,0
2458,223,5,0
2459,223,6,0
2460,223,7,0
2461,223,8,1
2462,223,9,1
2463,223,10,0
2464,224,0,0
2465,224,1,1
2466,224,2,1
2467,224,3,1
2468,224,4,1
2469,224,5,1
2470,224,6,1
2471,224,7,1
2472,224,8,1
2473,224,9,1
2474,224,10,1
2475,225,0,0
2476,225,1,0
2477,225,2,0
2478,225,3,0
2479,225,4,0
2480,225,5,0
2481,225,6,0
2482,225,7,0
2483,225,8,0
2484,225,9,0
2485,225,10,0
2486,226,0,0
2487,226,1,0
2488,226,2,0
2489,226,3,0
2490,226,4,0
2491,226,5,0
2492,226,6,0
2493,226,7,0
2494,226,8,0
2495,226,9,0
2496,226,10,0
2497,227,0,0
2498,227,1,1
2499,227,2,0
2500,227,3,1
2501,227,4,0
2502,227,5,0
2503,227,6,1
2504,227,7,1
2505,227,8,0
2506,227,9,0
2507,227,10,1
2508,228,0,0
2509,228,1,1
2510,228,2,0
2511,228,3,1
2512,228,4,0
2513,228,5,1
2514,228,6,0
2515,228,7,1
2516,228,8,0
2517,228,9,1
2518,228,10,1
2519,229,0,0
2520,229,1,1
2521,229,2,0
2522,229,3,1
2523,229,4,0
2524,229,5,1
2525,229,6,0
2526,229,7,1
2527,229,8,0
2528,229,9,1
2529,229,10,0
2530,230,0,0
2531,230,1,0
2532,230,2,0
2533,230,3,0
2534,230,4,1
2535,230,5,1
2536,230,6,1
2537,230,7,1
2538,230,8,1
2539,230,9,1
2540,230,10,1
2541,231,0,0
2542,231,1,1
2543,231,2,0
2544,231,3,1
2545,231,4,0
2546,231,5,1
2547,231,6,2
2548,231,7,1
2549,231,8,0
2550,231,9,1
2551,231,10,0
2552,232,0,0
2553,232,1,0
2554,232,2,0
2555,232,3,0
2556,232,4,0
2557,232,5,0
2558,232,6,0
2559,232,7,0
2560,232,8,0
2561,232,9,0
2562,232,10,0
2563,233,0,0
2564,233,1,0
2565,233,2,0
2566,233,3,0
2567,233,4,0
2568,233,5,0
2569,233,6,0
2570,233,7,0
2571,233,8,0
2572,233,9,0
2573,233,10,0
2574,234,0,0
2575,234,1,1
2576,234,2,0
2577,234,3,1
2578,234,4,0
2579,234,5,1
2580,234,6,0
2581,234,7,1
2582,234,8,2
2583,234,9,1
2584,234,10,0
2585,235,0,0
2586,235,1,0
2587,235,2,0
2588,235,3,0
2589,235,4,0
2590,235,5,0
2591,235,6,0
2592,235,7,0
2593,235,8,0
2594,235,9,0
2595,235,10,0
2596,236,0,0
2597,236,1,1
2598,236,2,2
2599,236,3,1
2600,236,4,1
2601,236,5,2
2602,236,6,1
2603,236,7,2
2604,236,8,1
2605,236,9,2
2606,236,10,3
2607,237,0,0
2608,237,1,0
2609,237,2,0
2610,237,3,0
2611,237,4,0
2612,237,5,0
2613,237,6,0
2614,237,7,0
2615,237,8,0
2616,237,9,0
2617,237,10,0
2618,238,0,0
2619,238,1,0
2620,238,2,0
2621,238,3,0
2622,238,4,0
2623,238,5,0
2624,238,6,0
2625,238,7,0
2626,238,8,0
2627,238,9,0
2628,238,10,0
2629,239,0,0
2630,239,1,0
2631,239,2,0
2632,239,3,0
2633,239,4,0
2634,239,5,0
2635,239,6,0
2636,239,7,0
2637,239,8,0
2638,239,9,0
2639,239,10,0
2640,240,0,0
2641,240,1,0
2642,240,2,0
2643,240,3,0
2644,240,4,0
2645,240,5,0
2646,240,6,0
2647,240,7,0
2648,240,8,0
2649,240,9,0
2650,240,10,0
2651,241,0,0
2652,241,1,0
2653,241,2,0
2654,241,3,1
2655,241,4,1
2656,241,5,1
2657,241,6,0
2658,241,7,0
2659,241,8,0
2660,241,9,0
2661,241,10,1
2662,242,0,0
2663,242,1,0
2664,242,2,0
2665,242,3,0
2666,242,4,0
2667,242,5,0
2668,242,6,0
2669,242,7,0
2670,242,8,0
2671,242,9,0
2672,242,10,0
2673,243,0,0
2674,243,1,0
2675,243,2,0
2676,243,3,0
2677,243,4,0
2678,243,5,0
2679,243,6,0
2680,243,7,0
2681,243,8,0
2682,243,9,0
2683,243,10,0
2684,244,0,0
2685,244,1,0
2686,244,2,0
2687,244,3,0
2688,244,4,1
2689,244,5,1
2690,244,6,1
2691,244,7,0
2692,244,8,0
2693,244,9,0
2694,244,10,1
2695,245,0,0
2696,245,1,0
2697,245,2,0
2698,245,3,0
2699,245,4,0
2700,245,5,0
2701,245,6,0
2702,245,7,0
2703,245,8,0
2704,245,9,0
2705,245,10,0
2706,246,0,0
2707,246,1,0
2708,246,2,0
2709,246,3,0
2710,246,4,0
2711,246,5,0
2712,246,6,0
2713,246,7,0
2714,246,8,0
2715,246,9,0
2716,246,10,0
2717,247,0,0
2718,247,1,0
2719,247,2,0
2720,247,3,0
2721,247,4,0
2722,247,5,0
2723,247,6,0
2724,247,7,0
2725,247,8,0
2726,247,9,0
2727,247,10,0
2728,248,0,0
2729,248,1,0
2730,248,2,0
2731,248,3,0
2732,248,4,0
2733,248,5,0
2734,248,6,0
2735,248,7,0
2736,248,8,0
2737,248,9,0
2738,248,10,0
2739,249,0,0
2740,249,1,0
2741,249,2,0
2742,249,3,0
2743,249,4,0
2744,249,5,0
2745,249,6,0
2746,249,7,0
2747,249,8,0
2748,249,9,0
2749,249,10,0
2750,250,0,0
2751,250,1,0
2752,250,2,0
2753,250,3,0
2754,250,4,0
2755,250,5,0
2756,250,6,0
2757,250,7,1
2758,250,8,1
2759,250,9,1
2760,250,10,1
2761,251,0,0
2762,251,1,0
2763,251,2,0
2764,251,3,0
2765,251,4,0
2766,251,5,0
2767,251,6,0
2768,251,7,0
2769,251,8,0
2770,251,9,0
2771,251,10,0
2772,252,0,0
2773,252,1,0
2774,252,2,0
2775,252,3,0
2776,252,4,0
2777,252,5,0
2778,252,6,0
2779,252,7,0
2780,252,8,0
2781,252,9,0
2782,252,10,0
2783,253,0,0
2784,253,1,1
2785,253,2,0
2786,253,3,1
2787,253,4,0
2788,253,5,1
2789,253,6,0
2790,253,7,1
2791,253,8,0
2792,253,9,1
2793,253,10,0
2794,254,0,0
2795,254,1,0
2796,254,2,0
2797,254,3,0
2798,254,4,0
2799,254,5,0
2800,254,6,0
2801,254,7,0
2802,254,8,0
2803,254,9,0
2804,254,10,0
2805,255,0,0
2806,255,1,0
2807,255,2,0
2808,255,3,1
2809,255,4,1
2810,255,5,1
2811,255,6,1
2812,255,7,1
2813,255,8,1
2814,255,9,1
2815,255,10,1
2816,256,0,0
2817,256,1,0
2818,256,2,0
2819,256,3,0
2820,256,4,0
2821,256,5,0
2822,256,6,0
2823,256,7,0
2824,256,8,0
2825,256,9,0
2826,256,10,0
2827,257,0,0
2828,257,1,0
2829,257,2,0
2830,257,3,0
2831,257,4,0
2832,257,5,0
2833,257,6,0
2834,257,7,0
2835,257,8,0
2836,257,9,0
2837,257,10,0
2838,258,0,0
2839,258,1,0
2840,258,2,0
2841,258,3,0
2842,258,4,0
2843,258,5,0
2844,258,6,0
2845,258,7,0
2846,258,8,0
2847,258,9,0
2848,258,10,0
2849,259,0,0
2850,259,1,0
2851,259,2,0
2852,259,3,0
2853,259,4,0
2854,259,5,0
2855,259,6,0
2856,259,7,0
2857,259,8,0
2858,259,9,0
2859,259,10,0
2860,260,0,0
2861,260,1,0
2862,260,2,1
2863,260,3,0
2864,260,4,0
2865,260,5,0
2866,260,6,0
2867,260,7,0
2868,260,8,1
2869,260,9,0
2870,260,10,0
2871,261,0,0
2872,261,1,0
2873,261,2,0
2874,261,3,0
2875,261,4,0
2876,261,5,0
2877,261,6,0
2878,261,7,0
2879,261,8,0
2880,261,9,0
2881,261,10,0
2882,262,0,0
2883,262,1,0
2884,262,2,0
2885,262,3,0
2886,262,4,0
2887,262,5,0
2888,262,6,0
2889,262,7,0
2890,262,8,0
2891,262,9,0
2892,262,10,0
2893,263,0,0
2894,263,1,1
2895,263,2,0
2896,263,3,0
2897,263,4,0
2898,263,5,0
2899,263,6,0
2900,263,7,0
2901,263,8,0
2902,263,9,0
2903,263,10,0
2904,264,0,0
2905,264,1,0
2906,264,2,0
2907,264,3,0
2908,264,4,1
2909,264,5,2
2910,264,6,1
2911,264,7,1
2912,264,8,1
2913,264,9,1
2914,264,10,1
2915,265,0,0
2916,265,1,1
2917,265,2,0
2918,265,3,1
2919,265,4,0
2920,265,5,1
2921,265,6,0
2922,265,7,1
2923,265,8,0
2924,265,9,1
2925,265,10,0
2926,266,0,0
2927,266,1,0
2928,266,2,0
2929,266,3,0
2930,266,4,0
2931,266,5,1
2932,266,6,1
2933,266,7,1
2934,266,8,1
2935,266,9,0
2936,266,10,0
2937,267,0,0
2938,267,1,1
2939,267,2,0
2940,267,3,1
2941,267,4,0
2942,267,5,1
2943,267,6,0
2944,267,7,1
2945,267,8,0
2946,267,9,1
2947,267,10,0
2948,268,0,0
2949,268,1,0
2950,268,2,0
2951,268,3,0
2952,268,4,0
2953,268,5,0
2954,268,6,1
2955,268,7,2
2956,268,8,1
2957,268,9,1
2958,268,10,0
2959,269,0,0
2960,269,1,0
2961,269,2,0
2962,269,3,0
2963,269,4,0
2964,269,5,0
2965,269,6,0
2966,269,7,0
2967,269,8,0
2968,269,9,0
2969,269,10,0
2970,270,0,0
2971,270,1,0
2972,270,2,0
2973,270,3,0
2974,270,4,0
2975,270,5,0
2976,270,6,0
2977,270,7,0
2978,270,8,0
2979,270,9,0
2980,270,10,0
2981,271,0,0
2982,271,1,0
2983,271,2,0
2984,271,3,0
2985,271,4,0
2986,271,5,0
2987,271,6,0
2988,271,7,0
2989,271,8,0
2990,271,9,0
2991,271,10,0
2992,272,0,0
2993,272,1,0
2994,272,2,0
2995,272,3,0
2996,272,4,0
2997,272,5,0
2998,272,6,0
2999,272,7,0
3000,272,8,0
3001,272,9,0
3002,272,10,0
3003,273,0,0
3004,273,1,0
3005,273,2,0
3006,273,3,0
3007,273,4,0
3008,273,5,0
3009,273,6,0
3010,273,7,0
3011,273,8,0
3012,273,9,0
3013,273,10,0
3014,274,0,0
3015,274,1,0
3016,274,2,0
3017,274,3,0
3018,274,4,0
3019,274,5,0
3020,274,6,0
3021,274,7,0
3022,274,8,0
3023,274,9,0
3024,274,10,0
3025,275,0,0
3026,275,1,0
3027,275,2,0
3028,275,3,0
3029,275,4,0
3030,275,5,0
3031,275,6,0
3032,275,7,0
3033,275,8,0
3034,275,9,0
3035,275,10,0
3036,276,0,0
3037,276,1,1
3038,276,2,0
3039,276,3,0
3040,276,4,0
3041,276,5,0
3042,276,6,0
3043,276,7,0
3044,276,8,0
3045,276,9,0
3046,276,10,0
3047,277,0,0
3048,277,1,0
3049,277,2,0
3050,277,3,0
3051,277,4,0
3052,277,5,0
3053,277,6,0
3054,277,7,0
3055,277,8,0
3056,277,9,0
3057,277,10,0
3058,278,0,0
3059,278,1,0
3060,278,2,0
3061,278,3,0
3062,278,4,0
3063,278,5,0
3064,278,6,0
3065,278,7,0
3066,278,8,0
3067,278,9,0
3068,278,10,0
3069,279,0,0
3070,279,1,0
3071,279,2,0
3072,279,3,0
3073,279,4,0
3074,279,5,0
3075,279,6,0
3076,279,7,0
3077,279,8,0
3078,279,9,0
3079,279,10,0
3080,280,0,0
3081,280,1,1
3082,280,2,1
3083,280,3,2
3084,280,4,1
3085,280,5,2
3086,280,6,1
3087,280,7,1
3088,280,8,2
3089,280,9,1
3090,280,10,2
3091,281,0,0
3092,281,1,0
3093,281,2,1
3094,281,3,0
3095,281,4,1
3096,281,5,0
3097,281,6,1
3098,281,7,0
3099,281,8,1
3100,281,9,0
3101,281,10,0
3102,282,0,0
3103,282,1,0
3104,282,2,0
3105,282,3,0
3106,282,4,0
3107,282,5,0
3108,282,6,0
3109,282,7,0
3110,282,8,0
3111,282,9,0
3112,282,10,0
3113,283,0,0
3114,283,1,0
3115,283,2,0
3116,283,3,0
3117,283,4,0
3118,283,5,0
3119,283,6,0
3120,283,7,0
3121,283,8,0
3122,283,9,0
3123,283,10,0
3124,284,0,0
3125,284,1,1
3126,284,2,0
3127,284,3,1
3128,284,4,0
3129,284,5,1
3130,284,6,0
3131,284,7,1
3132,284,8,0
3133,284,9,1
3134,284,10,0
3135,285,0,0
3136,285,1,0
3137,285,2,0
3138,285,3,0
3139,285,4,0
3140,285,5,0
3141,285,6,0
3142,285,7,0
3143,285,8,0
3144,285,9,0
3145,285,10,0
3146,286,0,0
3147,286,1,1
3148,286,2,0
3149,286,3,1
3150,286,4,0
3151,286,5,1
3152,286,6,0
3153,286,7,1
3154,286,8,0
3155,286,9,1
3156,286,10,0
3157,287,0,0
3158,287,1,0
3159,287,2,0
3160,287,3,0
3161,287,4,0
3162,287,5,0
3163,287,6,0
3164,287,7,0
3165,287,8,0
3166,287,9,0
3167,287,10,0
3168,288,0,0
3169,288,1,0
3170,288,2,0
3171,288,3,0
3172,288,4,0
3173,288,5,0
3174,288,6,0
3175,288,7,0
3176,288,8,0
3177,288,9,0
3178,288,10,0
3179,289,0,0
3180,289,1,0
3181,289,2,0
3182,289,3,0
3183,289,4,0
3184,289,5,0
3185,289,6,0
3186,289,7,0
3187,289,8,0
3188,289,9,0
3189,289,10,0
3190,290,0,0
3191,290,1,0
3192,290,2,0
3193,290,3,0
3194,290,4,0
3195,290,5,0
3196,290,6,0
3197,290,7,0
3198,290,8,0
3199,290,9,0
3200,290,10,0
3201,291,0,0
3202,291,1,1
3203,291,2,0
3204,291,3,1
3205,291,4,0
3206,291,5,1
3207,291,6,1
3208,291,7,1
3209,291,8,0
3210,291,9,1
3211,291,10,0
3212,292,0,0
3213,292,1,0
3214,292,2,0
3215,292,3,0
3216,292,4,0
3217,292,5,0
